customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,Charges.Daily,Charges.Monthly,Charges.Total,Charges.Daily_range,Charges.Monthly_range,Charges.Total_range,tenure_range
9025-AOMKI,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,6,3.118333333333333,93.55,536.4,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
9025-ZRPVR,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,Yes,9,0.6316666666666666,18.95,185.6,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9026-LHEVG,Female,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,No,9,1.3583333333333334,40.75,359.4,1.0-1.5,35.0-50.0,0 - 396.0,0-12
9026-RNUJS,Male,1,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes,5,1.6783333333333335,50.35,237.25,1.5-2.0,50.0-70.0,0 - 396.0,0-12
9027-TMATR,Female,0,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,43,2.6266666666666665,78.8,3460.3,2.5-3.0,70.0-80.0,3411.5-3779.0,36-48
9027-YFHQJ,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No,7,0.8350000000000001,25.05,152.95,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9028-LIHRP,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,71,3.3400000000000003,100.2,7209.0,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9029-FEGVJ,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,No,32,2.643333333333333,79.3,2570.0,2.5-3.0,70.0-80.0,1389.0-3411.5,24-36
9030-QGZNL,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,8,0.6950000000000001,20.85,161.65,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9031-ZVQPT,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,72,3.606666666666667,108.2,7840.6,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9033-EOXWV,Female,0,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,Yes,12,2.4683333333333333,74.05,872.65,2.0-2.5,70.0-80.0,396.0-1142.5,0-12
9036-CSKBW,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),No,51,3.5816666666666666,107.45,5680.9,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
9039-RBEEE,Male,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,39,1.6316666666666668,48.95,1880.85,1.5-2.0,35.0-50.0,1389.0-3411.5,36-48
9039-ZVJDC,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,3,0.6366666666666667,19.1,53.05,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9040-KZVWO,Male,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),No,26,2.5166666666666666,75.5,2018.1,2.5-3.0,70.0-80.0,1389.0-3411.5,24-36
9046-DQMTP,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,35,0.6916666666666667,20.75,739.9,0 - 1.0,18.0-35.0,396.0-1142.5,24-36
9046-JBFWA,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,27,0.6383333333333333,19.15,537.35,0 - 1.0,18.0-35.0,396.0-1142.5,24-36
9048-JVYVF,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,3,2.3116666666666665,69.35,191.35,2.0-2.5,50.0-70.0,0 - 396.0,0-12
9050-IKDZA,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,No,2,2.716666666666667,81.5,162.55,2.5-3.0,80.0-90.0,0 - 396.0,0-12
9050-QLROH,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,18,3.0233333333333334,90.7,1597.25,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9052-DHNKM,Male,0,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,No,26,2.0516666666666667,61.55,1581.95,2.0-2.5,50.0-70.0,1389.0-3411.5,24-36
9052-VKDUW,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,65,3.646666666666667,109.4,7227.45,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9053-EJUNL,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,41,2.9733333333333336,89.2,3645.75,2.5-3.0,80.0-90.0,3411.5-3779.0,36-48
9053-JZFKV,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),Yes,67,3.8733333333333335,116.2,7752.3,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9054-FOWNV,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,22,2.9583333333333335,88.75,1885.15,2.5-3.0,80.0-90.0,1389.0-3411.5,12-24
9055-MOJJJ,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,No,64,2.1933333333333334,65.8,4068.0,2.0-2.5,50.0-70.0,3779.0-8685.0,60+
9057-MSWCO,Male,1,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes,27,1.025,30.75,805.1,1.0-1.5,18.0-35.0,396.0-1142.5,24-36
9057-SIHCH,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,3,3.2199999999999998,96.6,291.9,3.0-4.0,90.0-119.0,0 - 396.0,0-12
9058-CBREO,Female,1,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,1.6849999999999998,50.55,50.55,1.5-2.0,50.0-70.0,0 - 396.0,0-12
9058-HRZSV,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,65,3.146666666666667,94.4,6126.15,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9058-MJLZC,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,24,3.1533333333333333,94.6,2283.15,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9060-HJJRW,Female,0,No,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,51,1.88,56.4,2928.5,1.5-2.0,50.0-70.0,1389.0-3411.5,48-60
9061-TIHDA,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,13,3.175,95.25,1233.65,3.0-4.0,90.0-119.0,1142.5-1389.0,12-24
9063-ZGTUY,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,Yes,61,0.6466666666666666,19.4,1182.55,0 - 1.0,18.0-35.0,1142.5-1389.0,60+
9065-ZCPQX,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,72,2.628333333333333,78.85,5763.15,2.5-3.0,70.0-80.0,3779.0-8685.0,60+
9066-QRSDU,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,69,0.8766666666666667,26.3,1763.55,0 - 1.0,18.0-35.0,1389.0-3411.5,60+
9067-SQTNS,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,44,0.6866666666666668,20.6,926.0,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
9067-YGSCA,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,70,0.8683333333333334,26.05,1856.4,0 - 1.0,18.0-35.0,1389.0-3411.5,60+
9068-FHQHD,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,40,0.6716666666666666,20.15,777.35,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
9068-VPWQQ,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,61,2.5116666666666663,75.35,4729.3,2.5-3.0,70.0-80.0,3779.0-8685.0,60+
9069-LGEUL,Male,0,Yes,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,23,1.9983333333333335,59.95,1406.0,1.5-2.0,50.0-70.0,1389.0-3411.5,12-24
9070-BCKQP,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,72,3.671666666666667,110.15,7881.2,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9073-ZZIAY,Male,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,62,2.8699999999999997,86.1,5215.25,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
9074-KGVOX,Male,0,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,50,1.3150000000000002,39.45,2021.35,1.0-1.5,35.0-50.0,1389.0-3411.5,48-60
9076-AXYIK,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,64,3.4033333333333333,102.1,6538.45,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9078-GDRPJ,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,63,3.3516666666666666,100.55,6215.35,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9079-LWTFD,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,No,47,3.3583333333333334,100.75,4669.2,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
9079-YEXQJ,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,54,3.703333333333333,111.1,6014.85,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
9081-WWXKP,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,47,0.675,20.25,873.4,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
9084-OAYKL,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,58,0.6933333333333334,20.8,1212.25,0 - 1.0,18.0-35.0,1142.5-1389.0,48-60
9086-YJYXS,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),No,34,2.5733333333333333,77.2,2753.8,2.5-3.0,70.0-80.0,1389.0-3411.5,24-36
9087-EYCPR,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,60,0.8333333333333334,25.0,1505.05,0 - 1.0,18.0-35.0,1389.0-3411.5,48-60
9089-UOWJG,Female,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,12,1.945,58.35,740.55,1.5-2.0,50.0-70.0,396.0-1142.5,0-12
9090-SGQXL,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,68,3.51,105.3,7299.65,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9091-WTUUY,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,No,64,2.308333333333333,69.25,4447.75,2.0-2.5,50.0-70.0,3779.0-8685.0,60+
9092-GDZKO,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),No,22,0.8283333333333334,24.85,493.4,0 - 1.0,18.0-35.0,396.0-1142.5,12-24
9093-FPDLG,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,11,3.14,94.2,999.9,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
9094-AZPHK,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,15,3.3383333333333334,100.15,1415.0,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9095-HFAFX,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,5,2.7,81.0,389.6,2.5-3.0,80.0-90.0,0 - 396.0,0-12
9097-ZUBYC,Male,0,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,14,1.6266666666666665,48.8,664.4,1.5-2.0,35.0-50.0,396.0-1142.5,12-24
9099-FTUHS,Female,0,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,23,1.8133333333333332,54.4,1249.25,1.5-2.0,50.0-70.0,1142.5-1389.0,12-24
9101-BWFSS,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,Yes,50,3.618333333333333,108.55,5610.7,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
9101-NTIXF,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,2,0.6466666666666666,19.4,50.6,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9102-IAYHT,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,17,2.8483333333333336,85.45,1451.6,2.5-3.0,80.0-90.0,1389.0-3411.5,12-24
9102-OXKFY,Male,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),No,59,1.805,54.15,3116.15,1.5-2.0,50.0-70.0,1389.0-3411.5,48-60
9103-CXVOK,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,1,0.6583333333333333,19.75,19.75,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9103-TCIHJ,Female,0,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,15,1.8566666666666667,55.7,899.8,1.5-2.0,50.0-70.0,396.0-1142.5,12-24
9107-UKCKY,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,61,2.6599999999999997,79.8,4914.8,2.5-3.0,70.0-80.0,3779.0-8685.0,60+
9108-EJFJP,Female,0,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,1,1.785,53.55,53.55,1.5-2.0,50.0-70.0,0 - 396.0,0-12
9108-EQPNQ,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,10,0.87,26.1,225.55,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9110-HSGTV,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,69,2.7483333333333335,82.45,5555.3,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
9112-WSNPU,Female,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,35,2.3516666666666666,70.55,2419.0,2.0-2.5,70.0-80.0,1389.0-3411.5,24-36
9114-AAFQH,Female,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,48,2.1883333333333335,65.65,3094.65,2.0-2.5,50.0-70.0,1389.0-3411.5,36-48
9114-DPSIA,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,72,2.7,81.0,5750.0,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
9114-VEPUF,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,No,62,3.203333333333333,96.1,6001.45,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9115-YQHGA,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,40,1.7033333333333334,51.1,2092.9,1.5-2.0,50.0-70.0,1389.0-3411.5,36-48
9117-SHLZX,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,1.5233333333333334,45.7,45.7,1.5-2.0,35.0-50.0,0 - 396.0,0-12
9121-PHQSR,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,16,2.835,85.05,1391.15,2.5-3.0,80.0-90.0,1389.0-3411.5,12-24
9122-UMROB,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,1,0.6766666666666666,20.3,20.3,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9124-LHCJQ,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes,1,2.8483333333333336,85.45,85.45,2.5-3.0,80.0-90.0,0 - 396.0,0-12
9127-FHJBZ,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,72,3.8,114.0,8093.15,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
9127-QRZMH,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,44,1.995,59.85,2603.95,1.5-2.0,50.0-70.0,1389.0-3411.5,36-48
9128-CPXKI,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No,59,3.1933333333333334,95.8,5655.45,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
9129-UXERG,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,18,3.453333333333333,103.6,1806.35,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9133-AYJZG,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,23,3.29,98.7,2249.1,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9134-CEQMF,Male,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,7,2.9833333333333334,89.5,676.7,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
9134-WYRVP,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,No,51,2.878333333333333,86.35,4267.15,2.5-3.0,80.0-90.0,3779.0-8685.0,48-60
9135-HSWOC,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,64,0.6566666666666666,19.7,1274.05,0 - 1.0,18.0-35.0,1142.5-1389.0,60+
9135-MGVPY,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,69,2.8233333333333333,84.7,5878.9,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
9136-ALYBR,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,0.815,24.45,24.45,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9137-NOQKA,Male,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,2,0.64,19.2,37.2,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9137-UIYPG,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,35,3.5633333333333335,106.9,3756.45,3.0-4.0,90.0-119.0,3411.5-3779.0,24-36
9138-EFSMO,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),No,26,2.631666666666667,78.95,2034.25,2.5-3.0,70.0-80.0,1389.0-3411.5,24-36
9139-TWBAS,Female,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),No,26,1.595,47.85,1190.5,1.5-2.0,35.0-50.0,1142.5-1389.0,24-36
9139-WQQDY,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,Yes,49,3.3483333333333336,100.45,4941.8,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
9140-CZQZZ,Female,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,68,2.6533333333333333,79.6,5515.8,2.5-3.0,70.0-80.0,3779.0-8685.0,60+
9142-KZXOP,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,44,2.295,68.85,2958.95,2.0-2.5,50.0-70.0,1389.0-3411.5,36-48
9142-XMYJH,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,29,0.645,19.35,601.6,0 - 1.0,18.0-35.0,396.0-1142.5,24-36
9143-CANJF,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,No,24,1.8383333333333334,55.15,1319.85,1.5-2.0,50.0-70.0,1142.5-1389.0,12-24
9146-JRIOX,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,14,0.8516666666666667,25.55,372.45,0 - 1.0,18.0-35.0,0 - 396.0,12-24
9150-HEPMB,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,No,56,1.7566666666666668,52.7,3019.7,1.5-2.0,50.0-70.0,1389.0-3411.5,48-60
9150-KPBJQ,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,6,0.6549999999999999,19.65,116.85,0 - 1.0,18.0-35.0,0 - 396.0,0-12
9152-AMKAK,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,6,2.675,80.25,493.4,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
9153-BTBVV,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,71,0.8333333333333334,25.0,1753.0,0 - 1.0,18.0-35.0,1389.0-3411.5,60+
9154-QDGTH,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,43,3.4766666666666666,104.3,4451.85,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
9158-VCTQB,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,41,3.7866666666666666,113.6,4594.95,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
9162-MVWXH,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,1.5233333333333334,45.7,45.7,1.5-2.0,35.0-50.0,0 - 396.0,0-12
9163-GHAYE,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,15,1.6283333333333334,48.85,736.8,1.5-2.0,35.0-50.0,396.0-1142.5,12-24
9167-APMXZ,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,22,2.805,84.15,1821.95,2.5-3.0,80.0-90.0,1389.0-3411.5,12-24
9168-INPSZ,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,No,44,3.4716666666666667,104.15,4495.65,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
9169-BSVIN,Male,0,No,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,12,2.4916666666666667,74.75,827.05,2.0-2.5,70.0-80.0,396.0-1142.5,0-12
9170-ARBTB,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,52,0.6533333333333334,19.6,1012.4,0 - 1.0,18.0-35.0,396.0-1142.5,48-60
9170-CCKOU,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),Yes,17,3.006666666666667,90.2,1454.15,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
9170-GYZJC,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),Yes,41,2.6633333333333336,79.9,3326.2,2.5-3.0,70.0-80.0,1389.0-3411.5,36-48
9172-ANCRX,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,10,3.29,98.7,973.25,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
9172-JITSM,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,26,3.0266666666666664,90.8,2361.8,3.0-4.0,90.0-119.0,1389.0-3411.5,24-36
